video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize,label
video1,"Kenapa hanya obat yg di teliti, padahal gagal ginjal sebagian besar di sebabkan oleh kratindeng, xtraj0s, dll.
Banyak minuman di indonesia yg berbahaya, misal minuman cair dalam kemasan. Makanan ringan, cemaran polutan dalam air minum, bisa dari sumur, air mineral dalam kemasan, dll. Semuanya harus di cek tdk bisa hanya cek obat saja.",kenapa hanya obat yg di teliti padahal gagal ginjal sebagian besar di sebabkan oleh kratindeng xtrajs dll banyak minuman di indonesia yg berbahaya misal minuman cair dalam kemasan makanan ringan cemaran polutan dalam air minum bisa dari sumur air mineral dalam kemasan dll semuanya harus di cek tdk bisa hanya cek obat saja,hanya obat yg teliti padahal gagal ginjal besar sebab kratindeng xtrajs banyak minum indonesia yg bahaya misal minum cair kemas makan ringan cemar polutan air minum dari sumur air mineral kemas semua di cek tdk hanya cek obat,hanya obat yang teliti padahal gagal ginjal besar sebab kratindeng xtrajs banyak minum indonesia yang bahaya misal minum cair kemas makan ringan cemar polutan air minum dari sumur air mineral kemas semua di cek tidak hanya cek obat,hanya obat yang teliti padahal gagal ginjal besar sebab kratindeng xtrajs banyak minum indonesia yang bahaya misal minum cair kemas makan ringan cemar polutan air minum dari sumur air mineral kemas semua di cek tidak hanya cek obat,"['hanya', 'obat', 'yang', 'teliti', 'padahal', 'gagal', 'ginjal', 'besar', 'sebab', 'kratindeng', 'xtrajs', 'banyak', 'minum', 'indonesia', 'yang', 'bahaya', 'misal', 'minum', 'cair', 'kemas', 'makan', 'ringan', 'cemar', 'polutan', 'air', 'minum', 'dari', 'sumur', 'air', 'mineral', 'kemas', 'semua', 'di', 'cek', 'tidak', 'hanya', 'cek', 'obat']",-1
video2,"Kmrn anak sy bapil obat radangnya diksh DEXAMETHASONE dok tp yg tablet,,,,semoga g apa"",,,ini kn yg dilarang sementara yg sirup",kmrn anak sy bapil obat radangnya diksh dexamethasone dok tp yg tablet semoga g apa ini kn yg dilarang sementara yg sirup,kmrn anak sy bapil obat radang diksh dexamethasone dok tp yg tablet moga g apa kn yg larang yg sirup,kemarin anak saya bapil obat radang diksh dexamethasone dok tapi yang tablet moga enggak apa kan yang larang yang sirup,kemarin anak aku bapil obat radang diksh dexamethasone dok tapi yang tablet semoga enggak apa kan yang larang yang sirup,"['kemarin', 'anak', 'aku', 'bapil', 'obat', 'radang', 'diksh', 'dexamethasone', 'dok', 'tapi', 'yang', 'tablet', 'semoga', 'enggak', 'apa', 'kan', 'yang', 'larang', 'yang', 'sirup']",0
video1,"Intinya hidup itu sllu berserah diri 
Pada sang pencipta.Alloh .
Nga usah ribet.",intinya hidup itu sllu berserah diri pada sang pencipta alloh nga usah ribet,inti hidup sllu serah diri sang cipta alloh nga usah ribet,inti hidup selalu serah diri sang cipta allah enggak perlu ribet,inti hidup selalu serah diri sang cipta allah enggak perlu ribet,"['inti', 'hidup', 'selalu', 'serah', 'diri', 'sang', 'cipta', 'allah', 'enggak', 'perlu', 'ribet']",0
video1,Itulah org indonesia udh bodoh ngaku dukun,itulah org indonesia udh bodoh ngaku dukun,org indonesia udh bodoh ngaku dukun,orang indonesia sudah bodoh mengaku dukun,orang indonesia sudah bodoh mengaku dukun,"['orang', 'indonesia', 'sudah', 'bodoh', 'mengaku', 'dukun']",-1
video1,Pakai herbal dok,pakai herbal dok,pakai herbal dok,pakai herbal dok,pakai herbal dok,"['pakai', 'herbal', 'dok']",0
video2,"aku lg batuk parah, 
cari obat ke supermarket ga ada semua..
woods ga ada.. siladex g ada.. semua mua ga ada..
udah tenggorokan sakit gemes sendiri ga bisa dapet obat yg ampuh 😌",aku lg batuk parah cari obat ke supermarket ga ada semua woods ga ada siladex g ada semua mua ga ada udah tenggorokan sakit gemes sendiri ga bisa dapet obat yg ampuh,aku lg batuk parah cari obat supermarket ga semua woods ga siladex g semua mua ga udah tenggorok sakit gemes sendiri ga dapet obat yg ampuh,aku lagi batuk parah cari obat supermarket enggak semua woods enggak siladex enggak semua mua enggak sudah tenggorok sakit gemas sendiri enggak dapat obat yang ampuh,aku lagi batuk parah cari obat supermarket enggak semua woods enggak siladex enggak semua mua enggak sudah tenggorok sakit gemas sendiri enggak dapat obat yang ampuh,"['aku', 'lagi', 'batuk', 'parah', 'cari', 'obat', 'supermarket', 'enggak', 'semua', 'woods', 'enggak', 'siladex', 'enggak', 'semua', 'mua', 'enggak', 'sudah', 'tenggorok', 'sakit', 'gemas', 'sendiri', 'enggak', 'dapat', 'obat', 'yang', 'ampuh']",-1
video1,"klo denger begini jadi adem, gak lewat isu obat yg  udah beredar puluhan tahun jadi penyebab gagal ginjal",klo denger begini jadi adem gak lewat isu obat yg udah beredar puluhan tahun jadi penyebab gagal ginjal,klo denger begini jadi adem gak lewat isu obat yg udah edar puluh tahun jadi gagal ginjal,kalo dengar begini jadi adem enggak lewat isu obat yang sudah edar puluh tahun jadi gagal ginjal,kalo dengar begini jadi adem enggak lewat isu obat yang sudah edar puluh tahun jadi gagal ginjal,"['kalo', 'dengar', 'begini', 'jadi', 'adem', 'enggak', 'lewat', 'isu', 'obat', 'yang', 'sudah', 'edar', 'puluh', 'tahun', 'jadi', 'gagal', 'ginjal']",1
video2,"Industr Farmasi di Indonesia 84 T Rupiah 
40T berkaitan dengan Kanakkanak.",industr farmasi di indonesia t rupiah t berkaitan dengan kanakkanak,industr farmasi indonesia t rupiah t kait kanakkanak,industr farmasi indonesia t rupiah t kait kanakkanak,industr farmasi indonesia t rupiah t kait kanakkanak,"['industr', 'farmasi', 'indonesia', 't', 'rupiah', 't', 'kait', 'kanakkanak']",0
video2,konyol bpoM wkwkwk,konyol bpom wkwkwk,konyol bpom wkwkwk,konyol bpom wkwkwk,konyol bpom wkwkwk,"['konyol', 'bpom', 'wkwkwk']",-1
video1,Mungkin org tua zaman dulu lebih mantap dalam hal makanan minuman dan obat alami yg tau langsung asalnya cara olahnya meski kuno sederhana tapi usia org dulu pada puluhan tahun bahkan ratusan pun ada.kalo sekarang usia 30thn saja sudah banyak sekali keluhan penyakitnya.karena makanan minuman saja tak tau dari mana dari apa dan gimana membuatnya.,mungkin org tua zaman dulu lebih mantap dalam hal makanan minuman dan obat alami yg tau langsung asalnya cara olahnya meski kuno sederhana tapi usia org dulu pada puluhan tahun bahkan ratusan pun ada kalo sekarang usia thn saja sudah banyak sekali keluhan penyakitnya karena makanan minuman saja tak tau dari mana dari apa dan gimana membuatnya,mungkin org tua zaman dulu lebih mantap hal makan minum obat alami yg tau langsung asal cara olah meski kuno sederhana usia org dulu puluh tahun bahkan ratus ada kalo sekarang usia thn sudah banyak sekali keluh sakit makan minum tak tau mana apa gimana buat,mungkin orang tua zaman dulu lebih mantap hal makan minum obat alami yang tahu langsung asal cara olah meski kuno sederhana usia orang dulu puluh tahun bahkan ratus ada kalau sekarang usia tahun sudah banyak sekali keluh sakit makan minum tidak tahu mana apa bagaimana buat,mungkin orang tua zaman dulu lebih mantap hal makan minum obat alami yang tahu langsung asal cara olah meski kuno sederhana usia orang dulu puluh tahun bahkan ratus ada kalau sekarang usia tahun sudah banyak sekali keluh sakit makan minum tidak tahu mana apa bagaimana buat,"['mungkin', 'orang', 'tua', 'zaman', 'dulu', 'lebih', 'mantap', 'hal', 'makan', 'minum', 'obat', 'alami', 'yang', 'tahu', 'langsung', 'asal', 'cara', 'olah', 'meski', 'kuno', 'sederhana', 'usia', 'orang', 'dulu', 'puluh', 'tahun', 'bahkan', 'ratus', 'ada', 'kalau', 'sekarang', 'usia', 'tahun', 'sudah', 'banyak', 'sekali', 'keluh', 'sakit', 'makan', 'minum', 'tidak', 'tahu', 'mana', 'apa', 'bagaimana', 'buat']",0
video1,obat lulus bpom dapat memicu gagal ginjal akut....rokok sudah jelas tertera dapat menimbulkan berbagai penyakit tapi legal...sesuatu masalah yang membagongkan negara,obat lulus bpom dapat memicu gagal ginjal akut rokok sudah jelas tertera dapat menimbulkan berbagai penyakit tapi legal sesuatu masalah yang membagongkan negara,obat lulus bpom picu gagal ginjal akut rokok jelas tera timbul bagai sakit legal masalah bagong negara,obat lulus bpom picu gagal ginjal akut rokok jelas tera timbul bagai sakit legal masalah bagong negara,obat lulus bpom picu gagal ginjal akut rokok jelas tera timbul bagai sakit legal masalah bagong negara,"['obat', 'lulus', 'bpom', 'picu', 'gagal', 'ginjal', 'akut', 'rokok', 'jelas', 'tera', 'timbul', 'bagai', 'sakit', 'legal', 'masalah', 'bagong', 'negara']",-1
video1,"ASTAGFIRULLOH HALADXIIM 
ALLOH HUAKBAR 
semoga dr Richatd .. Sehat terus panjang umur, karena insan yg seperti  dokter ini sangat di butuh kn seluruh dunia BAROKALLOHU FIK😍😍😍🌹🌹🌹",astagfirulloh haladxiim alloh huakbar semoga dr richatd sehat terus panjang umur karena insan yg seperti dokter ini sangat di butuh kn seluruh dunia barokallohu fik,astagfirulloh haladxiim alloh huakbar moga dr richatd sehat terus panjang umur insan yg dokter sangat butuh kn seluruh dunia barokallohu fik,astagfirulloh haladxiim allah huakbar moga dari richatd sehat terus panjang umur insan yang dokter sangat butuh kan seluruh dunia barokallohu fik,astagfirulloh haladxiim allah huakbar semoga dari richatd sehat terus panjang umur insan yang dokter sangat butuh kan seluruh dunia barokallohu fik,"['astagfirulloh', 'haladxiim', 'allah', 'huakbar', 'semoga', 'dari', 'richatd', 'sehat', 'terus', 'panjang', 'umur', 'insan', 'yang', 'dokter', 'sangat', 'butuh', 'kan', 'seluruh', 'dunia', 'barokallohu', 'fik']",1
video1,Sudah tau Info tentang Obat dengan Teknologi Transdermal yg Cukup di tempel tanpa diminum ya dokter Lee yg saya Hormati?,sudah tau info tentang obat dengan teknologi transdermal yg cukup di tempel tanpa diminum ya dokter lee yg saya hormati,tau info obat teknologi transdermal yg cukup tempel minum dokter lee yg hormat,tahu informasi obat teknologi transdermal yang cukup tempel minum dokter lee yang hormat,tahu informasi obat teknologi transdermal yang cukup tempel minum dokter lee yang hormat,"['tahu', 'informasi', 'obat', 'teknologi', 'transdermal', 'yang', 'cukup', 'tempel', 'minum', 'dokter', 'lee', 'yang', 'hormat']",0
video3,"dokter biar wajahnya ditutup masker, pasti org apoteker maupun karyawan apotek tau lg, dok. apalagi suara khas dokter. 😁 lha dokter ke alfamart malah dimintai foto selfi.",dokter biar wajahnya ditutup masker pasti org apoteker maupun karyawan apotek tau lg dok apalagi suara khas dokter lha dokter ke alfamart malah dimintai foto selfi,dokter biar wajah tutup masker org apoteker maupun karyawan apotek tau lg dok suara khas dokter lha dokter alfamart malah minta foto selfi,dokter biar wajah tutup masker orang apoteker maupun karyawan apotek tahu lagi dok suara khas dokter lah dokter alfamart bahkan meminta foto selfi,dokter biar wajah tutup masker orang apoteker maupun karyawan apotek tahu lagi dok suara khas dokter lah dokter alfamart bahkan meminta foto selfi,"['dokter', 'biar', 'wajah', 'tutup', 'masker', 'orang', 'apoteker', 'maupun', 'karyawan', 'apotek', 'tahu', 'lagi', 'dok', 'suara', 'khas', 'dokter', 'lah', 'dokter', 'alfamart', 'bahkan', 'meminta', 'foto', 'selfi']",0
video3,Sbnernya ya ga ada bagus2nya. Masa apotek jualan racun.,sbnernya ya ga ada bagusnya masa apotek jualan racun,sbnernya ga bagus masa apotek jual racun,sbnernya enggak bagus masa apotek jual racun,sbnernya enggak bagus masa apotek jual racun,"['sbnernya', 'enggak', 'bagus', 'masa', 'apotek', 'jual', 'racun']",-1
video2,"Bpom kerjanya apa,formalitas doang kali,,fulus, trus teken lolos,",bpom kerjanya apa formalitas doang kali fulus trus teken lolos,bpom kerja apa formalitas doang kali fulus trus teken lolos,bpom kerja apa formalitas saja kali fulus terus teken lolos,bpom kerja apa formalitas saja kali fulus terus teken lolos,"['bpom', 'kerja', 'apa', 'formalitas', 'saja', 'kali', 'fulus', 'terus', 'teken', 'lolos']",-1
video1,Hoakkkk iya😨 hadeuhh brti masih bisa minum obt sirup alhmdulilah ..,hoakkkk iya hadeuhh brti masih bisa minum obt sirup alhmdulilah,hoakkkk iya hadeuhh brti bisa minum obt sirup alhmdulilah,hoakkkk iya hadeuhh brti bisa minum obt sirup alhmdulilah,hoakkkk iya hadeuhh brti bisa minum obt sirup alhmdulilah,"['hoakkkk', 'iya', 'hadeuhh', 'brti', 'bisa', 'minum', 'obt', 'sirup', 'alhmdulilah']",0
video1,Emang sirup ini sirup baru?,emang sirup ini sirup baru,emang sirup sirup baru,memang sirup sirup baru,memang sirup sirup baru,"['memang', 'sirup', 'sirup', 'baru']",0
video1,Akhirnya mengedukasi lagi..ini yng saya suka,akhirnya mengedukasi lagi ini yng saya suka,akhir edukasi ini yng suka,akhir edukasi ini yang suka,akhir edukasi ini yang suka,"['akhir', 'edukasi', 'ini', 'yang', 'suka']",1
video1,Bermanfaat sekali....,bermanfaat sekali,manfaat sekali,manfaat sekali,manfaat sekali,"['manfaat', 'sekali']",1
video3,Antangin apa termasuk dok,antangin apa termasuk dok,antangin apa masuk dok,antangin apa masuk dok,antangin apa masuk dok,"['antangin', 'apa', 'masuk', 'dok']",0
video1,Bukan nya sirup mabuk kok masih di juwal,bukan nya sirup mabuk kok masih di juwal,bukan nya sirup mabuk kok di juwal,bukan nya sirup mabuk kok di juwal,bukan nya sirup mabuk kok di juwal,"['bukan', 'nya', 'sirup', 'mabuk', 'kok', 'di', 'juwal']",-1
video2,"Iya bener, anakku kalo batuk selalu cocok  minum limoxin ambroxol, dan kalo nafsu makannya lagi turun aku kasih apyalis itu vitamin yg bagus",iya bener anakku kalo batuk selalu cocok minum limoxin ambroxol dan kalo nafsu makannya lagi turun aku kasih apyalis itu vitamin yg bagus,iya bener anak kalo batuk selalu cocok minum limoxin ambroxol kalo nafsu makan turun aku kasih apyalis vitamin yg bagus,iya benar anak kalau batuk selalu cocok minum limoxin ambroxol kalau nafsu makan turun aku kasih apyalis vitamin yang bagus,iya benar anak kalau batuk selalu cocok minum limoxin ambroxol kalau nafsu makan turun aku kasih apyalis vitamin yang bagus,"['iya', 'benar', 'anak', 'kalau', 'batuk', 'selalu', 'cocok', 'minum', 'limoxin', 'ambroxol', 'kalau', 'nafsu', 'makan', 'turun', 'aku', 'kasih', 'apyalis', 'vitamin', 'yang', 'bagus']",1
video1,"Jd netizen indonesia yg lebih cerdas yuk... cari dulu infonya, bljr dlu baru share2 yg bermanfaat..",jd netizen indonesia yg lebih cerdas yuk cari dulu infonya bljr dlu baru share yg bermanfaat,jd netizen indonesia yg lebih cerdas yuk cari dulu info bljr dlu baru share yg manfaat,jadi netizen indonesia yang lebih cerdas ayo cari dulu informasi belajar dulu baru share yang manfaat,jadi netizen indonesia yang lebih cerdas ayo cari dulu informasi belajar dulu baru share yang manfaat,"['jadi', 'netizen', 'indonesia', 'yang', 'lebih', 'cerdas', 'ayo', 'cari', 'dulu', 'informasi', 'belajar', 'dulu', 'baru', 'share', 'yang', 'manfaat']",1
video1,"Dok....sedari bln Lalu sampai bln ini...Banyak ank2 yg sakit...Terutama kedua ank2ku...teman2 sekolhx... teman2 sekomplex...
Sy kasih obt ..sanmol...batuk dan flue sy kasih obt sirup yg dosx warna coklat ..tp tdk ada satupun yg mempan sm ank2 sy...tp stlh sy kasih vitamin dan madu ...Alhamdulillah ank2 smbuh dgn sndirix... 
yg jd pertanyaan sy... Ada apa...kok bxk ank2yg sakit?????",dok sedari bln lalu sampai bln ini banyak ank yg sakit terutama kedua ankku teman sekolhx teman sekomplex sy kasih obt sanmol batuk dan flue sy kasih obt sirup yg dosx warna coklat tp tdk ada satupun yg mempan sm ank sy tp stlh sy kasih vitamin dan madu alhamdulillah ank smbuh dgn sndirix yg jd pertanyaan sy ada apa kok bxk ankyg sakit,dok dar bln lalu bln banyak ank yg sakit utama ankku teman sekolhx teman sekomplex sy kasih obt sanmol batuk flue sy kasih obt sirup yg dosx warna coklat tp tdk satu yg mempan sm ank sy tp stlh sy kasih vitamin madu alhamdulillah ank smbuh dgn sndirix yg jd tanya sy apa kok bxk ankyg sakit,dok dar bulan lalu bulan banyak anak yang sakit utama ankku teman sekolhx teman sekomplex saya kasih obt sanmol batuk flue saya kasih obt sirup yang dosx warna coklat tapi tidak satu yang mempan sama anak saya tapi setelah saya kasih vitamin madu alhamdulillah anak smbuh dengan sndirix yang jadi tanya saya apa kok bxk ankyg sakit,dok dar bulan lalu bulan banyak anak yang sakit utama ankku teman sekolhx teman sekomplex aku kasih obt sanmol batuk flue aku kasih obt sirup yang dosx warna coklat tapi tidak satu yang mempan sama anak aku tapi setelah aku kasih vitamin madu alhamdulillah anak smbuh dengan sndirix yang jadi tanya aku apa kok bxk ankyg sakit,"['dok', 'dar', 'bulan', 'lalu', 'bulan', 'banyak', 'anak', 'yang', 'sakit', 'utama', 'ankku', 'teman', 'sekolhx', 'teman', 'sekomplex', 'aku', 'kasih', 'obt', 'sanmol', 'batuk', 'flue', 'aku', 'kasih', 'obt', 'sirup', 'yang', 'dosx', 'warna', 'coklat', 'tapi', 'tidak', 'satu', 'yang', 'mempan', 'sama', 'anak', 'aku', 'tapi', 'setelah', 'aku', 'kasih', 'vitamin', 'madu', 'alhamdulillah', 'anak', 'smbuh', 'dengan', 'sndirix', 'yang', 'jadi', 'tanya', 'aku', 'apa', 'kok', 'bxk', 'ankyg', 'sakit']",0
video2,"Sekarang bayakan bumbu istan itu juga hati"" anak kan suka bgt jajan yg gitu""an",sekarang bayakan bumbu istan itu juga hati anak kan suka bgt jajan yg gitu an,sekarang baya bumbu istan juga hati anak kan suka bgt jajan yg gitu an,sekarang baya bumbu istan juga hati anak kan suka banget jajan yang begitu an,sekarang baya bumbu istan juga hati anak kan suka banget jajan yang begitu an,"['sekarang', 'baya', 'bumbu', 'istan', 'juga', 'hati', 'anak', 'kan', 'suka', 'banget', 'jajan', 'yang', 'begitu', 'an']",0
video1,Terimakasih Dokter...Tuhan Yeses Sertai dalam Tugas dan pelayanan,terimakasih dokter tuhan yeses sertai dalam tugas dan pelayanan,terimakasih dokter tuhan yeses dalam tugas layan,terimakasih dokter tuhan yeses dalam tugas layan,terimakasih dokter tuhan yeses dalam tugas layan,"['terimakasih', 'dokter', 'tuhan', 'yeses', 'dalam', 'tugas', 'layan']",1
video1,Apa hanya saya yg mencurigai vaksin?,apa hanya saya yg mencurigai vaksin,apa saya yg curiga vaksin,apa saya yang curiga vaksin,apa aku yang curiga vaksin,"['apa', 'aku', 'yang', 'curiga', 'vaksin']",-1
