video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize
video1,"WASPADALAH WASPADALAH WASPADALAH saudaraku semuaaaa,bangkiiiit bangkiiit,ga semena2 obat sirup di rajia,buktinya ramai",waspadalah waspadalah waspadalah saudaraku semuaaaa bangkiiiit bangkiiit ga semena obat sirup di rajia buktinya ramai,waspada waspada waspada saudara semuaaaa bangkiiiit bangkiiit ga semena obat sirup rajia bukti ramai,waspada waspada waspada saudara semuaaaa bangkiiiit bangkiiit enggak semena obat sirup rajia bukti ramai,waspada waspada waspada saudara semuaaaa bangkiiiit bangkiiit enggak semena obat sirup rajia bukti ramai,"['waspada', 'waspada', 'waspada', 'saudara', 'semuaaaa', 'bangkiiiit', 'bangkiiit', 'enggak', 'semena', 'obat', 'sirup', 'rajia', 'bukti', 'ramai']"
video1,Ya allah anakku seharu sebelum ditarik abis minum termorek sirup😭,ya allah anakku seharu sebelum ditarik abis minum termorek sirup,allah anak haru tarik abis minum termorek sirup,allah anak harus tarik habis minum termorek sirup,allah anak harus tarik habis minum termorek sirup,"['allah', 'anak', 'harus', 'tarik', 'habis', 'minum', 'termorek', 'sirup']"
video1,Obat yg akan dijual -> Ijin BPOM -> Distributor -> Apotik... Menurut urutan singkat diatas.. yang kira2 berperan salah dalam kasus ini adalah? dan yang berita ada banyak anak meninggal karena  gagal ginjal akut apakah ada pernyataan resmi dr kemenkes?,obat yg akan dijual ijin bpom distributor apotik menurut urutan singkat diatas yang kira berperan salah dalam kasus ini adalah dan yang berita ada banyak anak meninggal karena gagal ginjal akut apakah ada pernyataan resmi dr kemenkes,obat yg jual ijin bpom distributor apotik turut urut singkat atas kira peran salah kasus adalah yang berita banyak anak tinggal gagal ginjal akut ada nyata resmi dr kemenkes,obat yang jual ijin bpom distributor apotik turut urut singkat atas kira peran salah kasus adalah yang berita banyak anak tinggal gagal ginjal akut ada nyata resmi dari kemenkes,obat yang jual ijin bpom distributor apotik turut urut singkat atas kira peran salah kasus adalah yang berita banyak anak tinggal gagal ginjal akut ada nyata resmi dari kemenkes,"['obat', 'yang', 'jual', 'ijin', 'bpom', 'distributor', 'apotik', 'turut', 'urut', 'singkat', 'atas', 'kira', 'peran', 'salah', 'kasus', 'adalah', 'yang', 'berita', 'banyak', 'anak', 'tinggal', 'gagal', 'ginjal', 'akut', 'ada', 'nyata', 'resmi', 'dari', 'kemenkes']"
video1,"Terimakasih dokter atas edukasinya... Bikin emak2 jd lebih tenang, sehat selalu dokter...",terimakasih dokter atas edukasinya bikin emak jd lebih tenang sehat selalu dokter,terimakasih dokter atas edukasi bikin emak jd lebih tenang sehat selalu dokter,terimakasih dokter atas edukasi bikin emak jadi lebih tenang sehat selalu dokter,terimakasih dokter atas edukasi bikin emak jadi lebih tenang sehat selalu dokter,"['terimakasih', 'dokter', 'atas', 'edukasi', 'bikin', 'emak', 'jadi', 'lebih', 'tenang', 'sehat', 'selalu', 'dokter']"
video1,"Saya seneng denger penjelasan dokter  richard, selalu pakek data. Terimakasih dokter sudah kasih kita emak emak saran🥰",saya seneng denger penjelasan dokter richard selalu pakek data terimakasih dokter sudah kasih kita emak emak saran,neng denger jelas dokter richard selalu pakek data terimakasih dokter kasih emak emak saran,neng dengar jelas dokter richard selalu pakai data terimakasih dokter kasih emak emak saran,neng dengar jelas dokter richard selalu pakai data terimakasih dokter kasih emak emak saran,"['neng', 'dengar', 'jelas', 'dokter', 'richard', 'selalu', 'pakai', 'data', 'terimakasih', 'dokter', 'kasih', 'emak', 'emak', 'saran']"
video1,Malaysia juga ga ada tuh aman pujituhan aman ga da berita aneh kek di indo,malaysia juga ga ada tuh aman pujituhan aman ga da berita aneh kek di indo,malaysia ga tuh aman pujituhan aman ga da berita aneh kek indo,malaysia enggak itu aman pujituhan aman enggak dah berita aneh kayak indonesia,malaysia enggak itu aman pujituhan aman enggak dah berita aneh kayak indonesia,"['malaysia', 'enggak', 'itu', 'aman', 'pujituhan', 'aman', 'enggak', 'dah', 'berita', 'aneh', 'kayak', 'indonesia']"
video1,"iya betul bg  anak saya dr kecil minum sirup itu semua ,  tapi yg saya alami ini betul2 nyata saya berusia 51 th  dan sejak saya vaksin moderna itu saya sering mengalami hal aneh saya sakit kencing dan kencing saya  merah seperti darah dan itu sdh ada sekitar 6 kali setelah vaksin covid padahal sebelumnya saya belum pernah mengalami hal seperti itu saya gk bohong ada saksi nya",iya betul bg anak saya dr kecil minum sirup itu semua tapi yg saya alami ini betul nyata saya berusia th dan sejak saya vaksin moderna itu saya sering mengalami hal aneh saya sakit kencing dan kencing saya merah seperti darah dan itu sdh ada sekitar kali setelah vaksin covid padahal sebelumnya saya belum pernah mengalami hal seperti itu saya gk bohong ada saksi nya,iya betul bg anak dr kecil minum sirup semua yg alami betul nyata usia th sejak vaksin moderna sering alami aneh sakit kencing kencing saya merah darah sdh sekitar kali vaksin covid padahal saya pernah alami seperti itu saya gk bohong saksi nya,iya betul bang anak dari kecil minum sirup semua yang alami betul nyata usia tahu sejak vaksin moderna sering alami aneh sakit kencing kencing saya merah darah sudah sekitar kali vaksin covid padahal saya pernah alami seperti itu saya enggak bohong saksi nya,iya betul bang anak dari kecil minum sirup semua yang alami betul nyata usia tahu sejak vaksin moderna sering alami aneh sakit kencing kencing aku merah darah sudah sekitar kali vaksin covid padahal aku pernah alami seperti itu aku enggak bohong saksi nya,"['iya', 'betul', 'bang', 'anak', 'dari', 'kecil', 'minum', 'sirup', 'semua', 'yang', 'alami', 'betul', 'nyata', 'usia', 'tahu', 'sejak', 'vaksin', 'moderna', 'sering', 'alami', 'aneh', 'sakit', 'kencing', 'kencing', 'aku', 'merah', 'darah', 'sudah', 'sekitar', 'kali', 'vaksin', 'covid', 'padahal', 'aku', 'pernah', 'alami', 'seperti', 'itu', 'aku', 'enggak', 'bohong', 'saksi', 'nya']"
video1,"YLKI harus minta pertanggungjawaban BPOM,,,ada indikasi BPOM menjual Nomor  produksi bawah tanggan,,,tanpa pengujian setiap 
prodak",ylki harus minta pertanggungjawaban bpom ada indikasi bpom menjual nomor produksi bawah tanggan tanpa pengujian setiap prodak,ylki minta pertanggungjawaban bpom indikasi bpom jual nomor produksi bawah tanggan uji tiap prodak,ylki meminta pertanggungjawaban bpom indikasi bpom jual nomor produksi bawah tanggan uji tiap produk,ylki meminta pertanggungjawaban bpom indikasi bpom jual nomor produksi bawah tanggan uji tiap produk,"['ylki', 'meminta', 'pertanggungjawaban', 'bpom', 'indikasi', 'bpom', 'jual', 'nomor', 'produksi', 'bawah', 'tanggan', 'uji', 'tiap', 'produk']"
video1,Sy rasa ini adalah PENGALIHAN ISU SAMBO,sy rasa ini adalah pengalihan isu sambo,sy rasa adalah alih isu sambo,saya rasa adalah alih isu sambo,aku rasa adalah alih isu sambo,"['aku', 'rasa', 'adalah', 'alih', 'isu', 'sambo']"
video1,"Anak aku bulan kemaren meninggal,cuman mengeluh sakit perut..dulu tiap panas selalu aku beri Paracetamol sirup,entah anak aku meninggal karna obat itu atau bukan",anak aku bulan kemaren meninggal cuman mengeluh sakit perut dulu tiap panas selalu aku beri paracetamol sirup entah anak aku meninggal karna obat itu atau bukan,anak aku bulan kemaren tinggal cuman keluh sakit perut dulu tiap panas selalu aku beri paracetamol sirup entah anak aku tinggal karna obat atau bukan,anak aku bulan kemarin tinggal Cuma keluh sakit perut dulu tiap panas selalu aku beri paracetamol sirup entah anak aku tinggal karena obat atau bukan,anak aku bulan kemarin tinggal Cuma keluh sakit perut dulu tiap panas selalu aku beri paracetamol sirup entah anak aku tinggal karena obat atau bukan,"['anak', 'aku', 'bulan', 'kemarin', 'tinggal', 'Cuma', 'keluh', 'sakit', 'perut', 'dulu', 'tiap', 'panas', 'selalu', 'aku', 'beri', 'paracetamol', 'sirup', 'entah', 'anak', 'aku', 'tinggal', 'karena', 'obat', 'atau', 'bukan']"
video1,Sayah rasa gak jadi masalah si pemerintah mempersiapkan sedini mungkin untuk mencegah sebelum terlambat ituh kan hanya sementara kalou udah di surpai ulang mungkin kasih ijin edar lagih.,sayah rasa gak jadi masalah si pemerintah mempersiapkan sedini mungkin untuk mencegah sebelum terlambat ituh kan hanya sementara kalou udah di surpai ulang mungkin kasih ijin edar lagih,sayah rasa gak jadi masalah si perintah siap din mungkin cegah lambat ituh kan sementara kalou udah surpai ulang mungkin kasih ijin edar lagih,sayah rasa enggak jadi masalah sih perintah siap din mungkin cegah lambat itu kan sementara kalou sudah surpai ulang mungkin kasih ijin edar lagih,sayah rasa enggak jadi masalah sih perintah siap din mungkin cegah lambat itu kan sementara kalou sudah surpai ulang mungkin kasih ijin edar lagih,"['sayah', 'rasa', 'enggak', 'jadi', 'masalah', 'sih', 'perintah', 'siap', 'din', 'mungkin', 'cegah', 'lambat', 'itu', 'kan', 'sementara', 'kalou', 'sudah', 'surpai', 'ulang', 'mungkin', 'kasih', 'ijin', 'edar', 'lagih']"
video1,"Saya yakin bukan obat sirup nya sih, tp ada hal lainnya yg menyebabkan gagal ginjal akut pada anak yg terkena?",saya yakin bukan obat sirup nya sih tp ada hal lainnya yg menyebabkan gagal ginjal akut pada anak yg terkena,yakin bukan obat sirup nya sih tp hal yg gagal ginjal akut anak yg kena,yakin bukan obat sirup nya sih tapi hal yang gagal ginjal akut anak yang kena,yakin bukan obat sirup nya sih tapi hal yang gagal ginjal akut anak yang kena,"['yakin', 'bukan', 'obat', 'sirup', 'nya', 'sih', 'tapi', 'hal', 'yang', 'gagal', 'ginjal', 'akut', 'anak', 'yang', 'kena']"
video1,"Kita para ibu yang masih punya anak kecil was was dgn penyakit baru dok, masa anak batuk panas perginke rumah sakit? Sesangkan rumah sakit mahal karna saya pake pribadi,biasa nya anak sakit minum obat sirup langusng sembuh",kita para ibu yang masih punya anak kecil was was dgn penyakit baru dok masa anak batuk panas perginke rumah sakit sesangkan rumah sakit mahal karna saya pake pribadi biasa nya anak sakit minum obat sirup langusng sembuh,para ibu masih punya anak kecil was was dgn sakit baru dok masa anak batuk panas perginke rumah sakit sang rumah sakit mahal karna pake pribadi biasa nya anak sakit minum obat sirup langusng sembuh,para ibu masih punya anak kecil was was dengan sakit baru dok masa anak batuk panas perginke rumah sakit sang rumah sakit mahal karena pakai pribadi biasa nya anak sakit minum obat sirup langusng sembuh,para ibu masih punya anak kecil was was dengan sakit baru dok masa anak batuk panas perginke rumah sakit sang rumah sakit mahal karena pakai pribadi biasa nya anak sakit minum obat sirup langusng sembuh,"['para', 'ibu', 'masih', 'punya', 'anak', 'kecil', 'was', 'was', 'dengan', 'sakit', 'baru', 'dok', 'masa', 'anak', 'batuk', 'panas', 'perginke', 'rumah', 'sakit', 'sang', 'rumah', 'sakit', 'mahal', 'karena', 'pakai', 'pribadi', 'biasa', 'nya', 'anak', 'sakit', 'minum', 'obat', 'sirup', 'langusng', 'sembuh']"
video1,Terimakasih dokter 🥺🥺 semoga selalu sehat buat dokter kluarga dan kita beserta keluarga kita semua,terimakasih dokter semoga selalu sehat buat dokter kluarga dan kita beserta keluarga kita semua,terimakasih dokter moga selalu sehat buat dokter kluarga keluarga kita semua,terimakasih dokter moga selalu sehat buat dokter keluarga keluarga kita semua,terimakasih dokter semoga selalu sehat buat dokter keluarga keluarga kita semua,"['terimakasih', 'dokter', 'semoga', 'selalu', 'sehat', 'buat', 'dokter', 'keluarga', 'keluarga', 'kita', 'semua']"
video1,Bilang aja karna efek faksin copid.cuaaakkkssss.,bilang aja karna efek faksin copid cuaaakkkssss,bilang aja karna efek faksin copid cuaaakkkssss,bilang saja karena efek faksin copid cuaaakkkssss,bilang saja karena efek faksin copid cuaaakkkssss,"['bilang', 'saja', 'karena', 'efek', 'faksin', 'copid', 'cuaaakkkssss']"
video1,Terima kasih dok 🙏,terima kasih dok,terima kasih dok,terima kasih dok,terima kasih dok,"['terima', 'kasih', 'dok']"
video1,"Krn kebanyakan usia balita ,dan dibarengi baru aja kmrin ada program BIAN (BULAN IMUNISASI ANAK NASIONAL) ? bukankah vaksin pun jg ada zat pelarut ny ...zat"" lain?? .",krn kebanyakan usia balita dan dibarengi baru aja kmrin ada program bian bulan imunisasi anak nasional bukankah vaksin pun jg ada zat pelarut ny zat lain,krn banyak usia balita bareng baru aja kmrin program bian bulan imunisasi anak nasional bukankah vaksin jg zat larut ny zat,karena banyak usia balita bareng baru saja kemarin program bian bulan imunisasi anak nasional bukankah vaksin juga zat larut nya zat,karena banyak usia balita bareng baru saja kemarin program bian bulan imunisasi anak nasional bukankah vaksin juga zat larut nya zat,"['karena', 'banyak', 'usia', 'balita', 'bareng', 'baru', 'saja', 'kemarin', 'program', 'bian', 'bulan', 'imunisasi', 'anak', 'nasional', 'bukankah', 'vaksin', 'juga', 'zat', 'larut', 'nya', 'zat']"
video1,KEMENKES ...SEHATKAH ANDA BUAT DAH BUAT INFORMASI SEPERTI INI??????🙄🙄🙄🙄,kemenkes sehatkah anda buat dah buat informasi seperti ini,kemenkes sehat buat dah buat informasi ini,kemenkes sehat buat deh buat informasi ini,kemenkes sehat buat deh buat informasi ini,"['kemenkes', 'sehat', 'buat', 'deh', 'buat', 'informasi', 'ini']"
video1,Intinya sya gak mau pake sirup dulu pak,intinya sya gak mau pake sirup dulu pak,inti sya gak mau pake sirup dulu pak,inti saya enggak mau pakai sirup dulu pak,inti aku enggak mau pakai sirup dulu pak,"['inti', 'aku', 'enggak', 'mau', 'pakai', 'sirup', 'dulu', 'pak']"
video1,Saya gk mau pakai obat farmasi  kecuali kepeped  kimia semua,saya gk mau pakai obat farmasi kecuali kepeped kimia semua,gk mau pakai obat farmasi kepeped kimia semua,enggak mau pakai obat farmasi kepeped kimia semua,enggak mau pakai obat farmasi kepeped kimia semua,"['enggak', 'mau', 'pakai', 'obat', 'farmasi', 'kepeped', 'kimia', 'semua']"
video1,Namanya kimia  udah ganti herbal aja jgn karena bisnis obat,namanya kimia udah ganti herbal aja jgn karena bisnis obat,nama kimia udah ganti herbal aja jgn bisnis obat,nama kimia sudah ganti herbal saja jangan bisnis obat,nama kimia sudah ganti herbal saja jangan bisnis obat,"['nama', 'kimia', 'sudah', 'ganti', 'herbal', 'saja', 'jangan', 'bisnis', 'obat']"
video1,Apalagi sakit berlanjut hubungi dokter. ... Enak aja ....,apalagi sakit berlanjut hubungi dokter enak aja,sakit lanjut hubung dokter enak aja,sakit lanjut hubung dokter enak saja,sakit lanjut hubung dokter enak saja,"['sakit', 'lanjut', 'hubung', 'dokter', 'enak', 'saja']"
video1,"Bisa jadi dari makanan yg dikonsumsi kali ya,jajanan anak2 kan sekarang aneh2.",bisa jadi dari makanan yg dikonsumsi kali ya jajanan anak kan sekarang aneh,jadi makan yg konsumsi kali jajan anak kan sekarang aneh,jadi makan yang konsumsi kali jajan anak kan sekarang aneh,jadi makan yang konsumsi kali jajan anak kan sekarang aneh,"['jadi', 'makan', 'yang', 'konsumsi', 'kali', 'jajan', 'anak', 'kan', 'sekarang', 'aneh']"
video1,Informasi yg mengedukasi tuk masyarakat yg sedang galau. BRAVO DR.RICHARD,informasi yg mengedukasi tuk masyarakat yg sedang galau bravo dr richard,informasi yg edukasi tuk masyarakat yg sedang galau bravo dr richard,informasi yang edukasi untuk masyarakat yang sedang galau bravo dari richard,informasi yang edukasi untuk masyarakat yang sedang galau bravo dari richard,"['informasi', 'yang', 'edukasi', 'untuk', 'masyarakat', 'yang', 'sedang', 'galau', 'bravo', 'dari', 'richard']"
video1,"Wkkkkkk begitu lah +62 suka menyebarkan berita yg masih abu2 apa lg klo sdh viral,langsung berlomba2 menyebarkan.",wkkkkkk begitu lah suka menyebarkan berita yg masih abu apa lg klo sdh viral langsung berlomba menyebarkan,wkkkkkk lah suka sebar berita yg abu apa lg klo sdh viral langsung lomba sebar,wkkkkkk lah suka sebar berita yang abu apa lagi kalo sudah viral langsung lomba sebar,wkkkkkk lah suka sebar berita yang abu apa lagi kalo sudah viral langsung lomba sebar,"['wkkkkkk', 'lah', 'suka', 'sebar', 'berita', 'yang', 'abu', 'apa', 'lagi', 'kalo', 'sudah', 'viral', 'langsung', 'lomba', 'sebar']"
video1,Fungsi pengawasan badan obat terkait ngapain aja kok bisa dapat ijin edar kalau mengandung bahan berbahaya... Pakailah orang orang yg berkompeten dibidangnya jgn paka yg asal asalan saja pilih orang... Terus fungsi badan pengawas tsb apa nyatanya bisa kecolongan edar obat yg berbahaya apa lagi buat anak anak habisin anggaran negara saja...,fungsi pengawasan badan obat terkait ngapain aja kok bisa dapat ijin edar kalau mengandung bahan berbahaya pakailah orang orang yg berkompeten dibidangnya jgn paka yg asal asalan saja pilih orang terus fungsi badan pengawas tsb apa nyatanya bisa kecolongan edar obat yg berbahaya apa lagi buat anak anak habisin anggaran negara saja,fungsi awas badan obat kait ngapain aja kok dapat ijin edar kalau kandung bahan bahaya pakai orang orang yg kompeten bidang jgn paka yg asal asal pilih orang terus fungsi badan awas tsb apa nyata colong edar obat yg bahaya apa buat anak anak habisin anggar negara,fungsi awas badan obat kait mengapai saja kok dapat ijin edar kalau kandung bahan bahaya pakai orang orang yang kompeten bidang jangan paka yang asal asal pilih orang terus fungsi badan awas tersebut apa nyata colong edar obat yang bahaya apa buat anak anak habisin anggar negara,fungsi awas badan obat kait mengapai saja kok dapat ijin edar kalau kandung bahan bahaya pakai orang orang yang kompeten bidang jangan paka yang asal asal pilih orang terus fungsi badan awas tersebut apa nyata colong edar obat yang bahaya apa buat anak anak habisin anggar negara,"['fungsi', 'awas', 'badan', 'obat', 'kait', 'mengapai', 'saja', 'kok', 'dapat', 'ijin', 'edar', 'kalau', 'kandung', 'bahan', 'bahaya', 'pakai', 'orang', 'orang', 'yang', 'kompeten', 'bidang', 'jangan', 'paka', 'yang', 'asal', 'asal', 'pilih', 'orang', 'terus', 'fungsi', 'badan', 'awas', 'tersebut', 'apa', 'nyata', 'colong', 'edar', 'obat', 'yang', 'bahaya', 'apa', 'buat', 'anak', 'anak', 'habisin', 'anggar', 'negara']"
video1,Akankah akan datang obat dari .......?????,akankah akan datang obat dari,akan datang obat,akan datang obat,akan datang obat,"['akan', 'datang', 'obat']"
video1,"Salam Sehat Dok.. 
Saya Sigit usia 35tahun dijakarta
Kerja sehari hari dilapangan. 
Apakah seusia saya ini masih bisa merawat kulit yg kering",salam sehat dok saya sigit usia tahun dijakarta kerja sehari hari dilapangan apakah seusia saya ini masih bisa merawat kulit yg kering,salam sehat dok sigit usia tahun dijakarta kerja hari hari lapang usia ini bisa rawat kulit yg kering,salam sehat dok sigit usia tahun dijakarta kerja hari hari lapang usia ini bisa rawat kulit yang kering,salam sehat dok sigit usia tahun dijakarta kerja hari hari lapang usia ini bisa rawat kulit yang kering,"['salam', 'sehat', 'dok', 'sigit', 'usia', 'tahun', 'dijakarta', 'kerja', 'hari', 'hari', 'lapang', 'usia', 'ini', 'bisa', 'rawat', 'kulit', 'yang', 'kering']"
